"","primer_nommbre","id","ID","id_publico","habilitado","borrado","cod_oficiona","estado_cotizacion","fecha_creacion_cotizacion"
"13610","JORGE",14024,17718,"3e43ef1544897ff4ac7a1af048bb0f0a4ea4c9f29159cd403648a01786744b1a",TRUE,FALSE,"332","RECHAZADA","2019-11-20T16:56:48.977-0500"
"13611","MABEL",14023,17717,"b37163244136bd7b3749a156724a6a69995c4ae3ac1626afc9d88f93218327f4",TRUE,FALSE,"332","RECHAZADA","2019-11-20T16:55:05.343-0500"
"13612","ELKER",14022,17716,"fd0c24b9fe83918b63efd0d18dbb9a47317480ab172b81a80f7fd516e894e801",TRUE,FALSE,"536","DESESTIMADA","2019-11-20T16:45:24.443-0500"
"13613","ELKER",14021,17715,"1b4fa1180aaa82c1da865eb0a6de89e6e090aa72cd67b172df9a374b5b313416",TRUE,FALSE,"536","DESESTIMADA","2019-11-20T16:33:03.247-0500"
"13614","OMAR",14020,17714,"48ae7b7a66df7206c1bddb3731c2ad634024629bca4ea7c458544c95bf328ece",TRUE,FALSE,"399","FILTRADA","2019-11-20T16:29:48.124-0500"
"13615","ESTER",14019,17713,"d20ab931482b9370e14fb1a016dd7417adebaddc643626672684020dbc18febf",TRUE,FALSE,"391","DESESTIMADA","2019-11-20T16:25:01.967-0500"
"13616","ELKER",14018,17712,"f3b4404f7c74fd83322f0e71e2efca2b6a61db65f47045ec02a58c0190e30a85",TRUE,FALSE,"536","FILTRADA","2019-11-20T16:17:31.027-0500"
"13617","CLIMACO",14017,17711,"afbf56a426033a4653165154664d8ba95809894a241d8c51a3bb18ab4bb537cf",TRUE,FALSE,"578","FILTRADA","2019-11-20T16:16:34.977-0500"
"13618","OMAR",14016,17710,"662ffa4ef0583a7a64d81e21182031a9cd050792cda1b166591546d40569b653",TRUE,FALSE,"388","RECHAZADA","2019-11-20T16:13:38.866-0500"
"13619","GERSON",14015,17709,"b97b252438d2844b197b324e145c02ffbc218b80a05ba450e0b6cb93b5a8fd17",TRUE,FALSE,"542","RECHAZADA","2019-11-20T16:07:28.001-0500"
"13620","OMAR",14014,17708,"c904b9850336c1b4b0649dcaa4dfb07172f44b7ad56b69ec1361ad221c6920f8",TRUE,FALSE,"388","RECHAZADA","2019-11-20T16:04:59.657-0500"
"13621","VIRGINIA",14013,17707,"7513d83b2600c62fce0313631ffe16f8c022f6dc15a4d6acec285429bd55752d",TRUE,FALSE,"569","FILTRADA","2019-11-20T16:04:42.944-0500"
"13622","EMILIA",14012,17706,"d0fb4828a4cbfd873b1f0c862ec8e7866e7cc40dfdaae8bda36ed73e8b8f1560",TRUE,FALSE,"569","FILTRADA","2019-11-20T15:59:23.817-0500"
"13623","MARIBEL",14011,17705,"96834da6535128acb1d6ab6e6e1c9128e9d5d1c4ec32b33b449386f6b97f01d4",TRUE,FALSE,"399","RECHAZADA","2019-11-20T15:54:20.906-0500"
"13624",NA,14010,17704,"51f46fee29db4c84ecdb025abcf5c99160ccf71b66ed68b53314741fe56e0558",TRUE,FALSE,"399","INICIADA","2019-11-20T15:54:01.709-0500"
"13625","JOSE",14009,17703,"249ae4e0b26796f2efa7b78b973988c6d8ae3569ef6a89165e8cc0ea40206dd4",TRUE,FALSE,"332","FILTRADA","2019-11-20T15:49:11.858-0500"
"13626","JOSE",14008,17702,"5f1f7588cde08cd4aedcd6da03d11b1144d62e1d7ae7828ca581c45c18001a9f",TRUE,FALSE,"497","FILTRADA","2019-11-20T15:45:44.923-0500"
"13627","JULIO",14007,17701,"2cc013e345b259191ab9b4ce3acb659b89be9cec4ea36fe30367bb4937527009",TRUE,FALSE,"407","INICIADA","2019-11-20T15:44:29.056-0500"
"13628","BRYAN",14006,17700,"c5be46ad07e4b6c08a31cee8129dd2fdc1f37f0644f895bd4f798400d1fca204",TRUE,FALSE,"388","FILTRADA","2019-11-20T15:26:50.968-0500"
"13629","VALERIANO",14005,17699,"ad5fd8df3470639cea93463f15b79a672b7e9ac69da59f599995d0098232659a",TRUE,FALSE,"391","DESESTIMADA","2019-11-20T15:24:10.439-0500"
"13630","CINDY",14004,17698,"506e0a3b657839dc3c20daac1a89aedd602999059f6689b29f7ea3c78e570632",TRUE,FALSE,"399","FILTRADA","2019-11-20T15:11:21.514-0500"
"13631","JULIO",14003,17697,"5c1eb27d1ae0bd2f540ff6c0927f74305187619e98a412e6d8a0d519b9f229aa",TRUE,FALSE,"399","RECHAZADA","2019-11-20T15:06:23.341-0500"
"13632","WILSON",14002,17696,"d12984daf6915d4d66272c802e89e54c2ff442eb8cd1e576d3b8a92dcba5dbf7",TRUE,FALSE,"399","DESESTIMADA","2019-11-20T15:06:05.014-0500"
"13633","CESAR",14001,17695,"bc0b36cb00ed778b8155df176d9de80ebd60f715537a138e359af40ad30c4872",TRUE,FALSE,"399","RECHAZADA","2019-11-20T14:55:37.074-0500"
"13634","JUDIT",14000,17694,"27c98e55ac610cf910b60d8cbb4eba73dbc93003196320448026434271b8f444",TRUE,FALSE,"578","FILTRADA","2019-11-20T14:52:34.238-0500"
"13635",NA,13999,17693,"dff156157b108ac7300356b2ca63eb8eb53c0dc22872d567dddb67560263c8f1",TRUE,FALSE,"569","INICIADA","2019-11-20T14:38:44.420-0500"
"13636","KATTY",13998,17692,"43fd46ddf97a4e17a4af2e92f3668a0460d0fdde83d1d44123979c5dbd29daf8",TRUE,FALSE,"578","FILTRADA","2019-11-20T14:32:43.672-0500"
"13637","PIERO",13997,17691,"543aac0ded4a3ea4c7fd05422cb16f0d804c3edd242502cbd0a879abebb80281",TRUE,FALSE,"578","FILTRADA","2019-11-20T14:29:55.289-0500"
"13638","CECILIA",13996,17690,"228dcf0a8bbb66b95c7a3c7fa63628b0dc91f2846618679d17860d41cf87335e",TRUE,FALSE,"332","FILTRADA","2019-11-20T14:27:31.458-0500"
"13639","KATTY",13995,17689,"2ea3d089792f2eec1584783d8c8da0691b71c954720438243030605fdd042855",TRUE,FALSE,"578","FILTRADA","2019-11-20T14:21:14.770-0500"
"13640","JOSE",13994,17688,"98ae95b271da1fdbb8c4cf9daf2f60c578768bddf9a5159b5b460c2d5d9922b5",TRUE,FALSE,"497","FILTRADA","2019-11-20T13:53:37.067-0500"
"13641","CECILIA",13993,17687,"a26f13b0f209ec11c43de65b4f3836e817bd061c780830438be21dabe4361749",TRUE,FALSE,"332","FILTRADA","2019-11-20T13:50:54.117-0500"
"13642",NA,13992,17686,"e3adeede416f0ab7f4b504b96b60c7d184367e28e2097ef2791bd5954befdfa7",TRUE,FALSE,"332","INICIADA","2019-11-20T13:49:49.055-0500"
"13643","MIGUEL",13991,17685,"0dad06f039d6315276cf3330e0e212e3ce2f62845d8ea9ff137507912650aba3",TRUE,FALSE,"569","RECHAZADA","2019-11-20T13:37:56.191-0500"
"13644","PRISCILA",13990,17684,"6c55b548585da585d12b398cab6d440ba0b34e74ab7ddce556b3a63474c171fd",TRUE,FALSE,"569","FILTRADA","2019-11-20T13:37:45.247-0500"
"13645","CLEVER",13989,17683,"cc2aebf40f9b2ae93a1326b71c45c9498860b102528e473ae9d13f7986861ef9",TRUE,FALSE,"569","INICIADA","2019-11-20T13:35:39.523-0500"
"13646","PEDRO",13988,17682,"7fc4706303090d8de33ea486ff2ad16f2afa1457811312ec11e7cc8170f3724e",TRUE,FALSE,"569","RECHAZADA","2019-11-20T13:34:55.824-0500"
"13647","JOSE",13987,17681,"79138db4a644ccec0f85730b74b402a0b277f891de80814fa82c15954178cfe9",TRUE,FALSE,"569","FILTRADA","2019-11-20T13:29:17.797-0500"
"13648","JUANA",13986,17680,"2532058d4fb4c62c9f81772dc0d10c4751fe96dae7d7ec20293197b141bf44eb",TRUE,FALSE,"391","INICIADA","2019-11-20T13:27:21.718-0500"
"13649","LUIS",13985,17679,"58879c1107abc4fff4852c4662053f95a99eb2a6bf2b2773f93fec3a49544cee",TRUE,FALSE,"443","FILTRADA","2019-11-20T13:17:43.695-0500"
"13650","VICTORIA",13984,17678,"f4ecd20d5dfc45721157cf07edf2a59a32581db684e463282353f582ef907da3",TRUE,FALSE,"578","ENVIADA","2019-11-20T13:15:55.807-0500"
"13651","DAVID",13983,17677,"2e73233779b39bf384eade3936e7dfdc367902adf54e5775e0d7fff409f93acb",TRUE,FALSE,"332","FILTRADA","2019-11-20T13:13:51.728-0500"
"13652","DAVID",13982,17676,"244540c115e416d8112cc5c61a33e249068a91c1a55dd24e8ab6d910e5ad646a",TRUE,FALSE,"332","INICIADA","2019-11-20T13:13:34.238-0500"
"13653","FLORENCIO",13981,17675,"5a025afae3f8950d05dd453622b61ed5ce4a69e20ae6ad9b60035e9b1f205226",TRUE,FALSE,"569","RECHAZADA","2019-11-20T12:59:41.099-0500"
"13654","PAUL",13980,17674,"6a1bd8a53f731411958c707b5a2cfa94d5875aca49d2608d3df6617ef2aebc54",TRUE,FALSE,"388","ENVIADA","2019-11-20T12:58:22.607-0500"
"13655","POMPI",13979,17673,"9e13d111b09837b6e2d984892c242058576958048cb80c179189a52a88c3a4fa",TRUE,FALSE,"399","FILTRADA","2019-11-20T12:50:36.133-0500"
"13656","EVIBERTO",13978,17672,"b20f48a0936131cd42056aa5294c0efd7d65769cb82afbf46bd5bfa10860361f",TRUE,FALSE,"497","FILTRADA","2019-11-20T12:50:01.658-0500"
"13657","JOSE",13977,17671,"7035498771d46faffba5a73c6048d3ec1032ccc58b5d3e07a44b5afe37b4fc44",TRUE,FALSE,"569","FILTRADA","2019-11-20T12:49:17.371-0500"
"13658","JOSE",13976,17670,"06a9c7f560f9830f75be85af9ecc895e1d6cb8886041d4e63858dae7d8adb1bb",TRUE,FALSE,"332","INICIADA","2019-11-20T12:48:01.927-0500"
"13659","AARON",13975,17669,"ff84f52c89f1e3c4b2a0fba0db07bbd4c1e4255ebfc23da44afbfa16a06677ce",TRUE,FALSE,"363","FILTRADA","2019-11-20T12:47:41.191-0500"
"13660","ANGELICA",13974,17668,"46d83d1ecdb92049820ddf5d081b05ce1662baaec04fb53bd193f5d96708035c",TRUE,FALSE,"391","FILTRADA","2019-11-20T12:45:59.384-0500"
"13661","POMPI",13973,17667,"abcb27389e5ddd8b60869a583aa67d85ba27bfee50b0c88ed7b3a4f526f84298",TRUE,FALSE,"399","FILTRADA","2019-11-20T12:42:11.828-0500"
"13662","EVIBERTO",13972,17666,"9848a4fed34630c3d7e331b459b26b3850be1f13cfbf073c30d55e8ddd5c739d",TRUE,FALSE,"497","FILTRADA","2019-11-20T12:33:43.704-0500"
"13663","PAUL",13971,17665,"281955b9fda661862141a68b890cece3d5669aa47635fba187c6edb79a6fdc97",TRUE,FALSE,"388","FILTRADA","2019-11-20T12:28:41.272-0500"
"13664","LEANDRO",13970,17664,"5fd05fd77a3ec54b7e78aab05d4a8e22a083c4be15a14d5ee4524ad047a71491",TRUE,FALSE,"578","DESESTIMADA","2019-11-20T12:23:25.615-0500"
"13665","JULIO",13969,17663,"4d2762b80f9c672165fe1b6cde016a340a03809bad4b2bda76679714d196a06b",TRUE,FALSE,"407","ENVIADA","2019-11-20T12:21:29.152-0500"
"13666","VICTORIA",13968,17662,"c14684ca8beb0d90c202df8732fc7b66b318f4dfa35d58b27757bcf638775246",TRUE,FALSE,"578","FILTRADA","2019-11-20T12:18:11.434-0500"
"13667","CRISTHIAN",13967,17661,"e6004fef71e6f50cb9775cdbfdc8c7b0ab62ad4e205bce545d186ba8ac05cd9f",TRUE,FALSE,"388","FILTRADA","2019-11-20T12:08:37.143-0500"
"13668","CRISTHIAN",13966,17660,"95e3ca9136a57bb1de0b8c83d80cc8ea570392f9a2bd57e12c1c93557a4dad76",TRUE,FALSE,"388","INICIADA","2019-11-20T12:07:56.116-0500"
"13669","MARTIN",13965,17659,"dd07e9d88e06064033c3b6aa213bd74e47830f82f8b0d87092780d24b04d283b",TRUE,FALSE,"391","FILTRADA","2019-11-20T12:06:49.127-0500"
"13670","JULIO",13964,17658,"1f22c4a33adbac3e9856e8c51fddc1e10bf054d892a1beab40bc38d511c96b17",TRUE,FALSE,"399","RECHAZADA","2019-11-20T11:56:25.580-0500"
"13671","ANGELICA",13963,17657,"451374e43ec8856de04b5256d0902d160bfc4f4b7d33d3d53d2a2f46cae90953",TRUE,FALSE,"391","INICIADA","2019-11-20T11:52:44.830-0500"
"13672","LUIS",13962,17656,"8040844f9fea2f8e62983a04a523f169ec6a0eeb4963dbce094e4fc5532cd4aa",TRUE,FALSE,"569","FILTRADA","2019-11-20T11:41:32.076-0500"
"13673","ERNESTINA",13961,17655,"b29261d4cbcf36ca3cd982dcdb93263db2bc511d48e4324cb8be2e63532679ca",TRUE,FALSE,"391","FILTRADA","2019-11-20T11:27:45.448-0500"
"13674","JULIO",13960,17654,"764d576f43517368e4bc108d72219eb578d32ccfab65034513031deb1d950337",TRUE,FALSE,"407","FILTRADA","2019-11-20T11:23:12.251-0500"
"13675","JOSE",13959,17653,"9db836b2191af5e4cbf22885d03e7b76deb1f93625f718b849c825881d63ae03",TRUE,FALSE,"569","FILTRADA","2019-11-20T11:17:38.670-0500"
"13676","JUAN",13958,17652,"8b14e5a179f5f55363b8777b87debe02697d2e770d4f8f596002715043c0f694",TRUE,FALSE,"569","FILTRADA","2019-11-20T11:09:12.930-0500"
"13677","AUSBERTO",13957,17651,"58c83680745a148c972bdb2db9d09ac24121ee6794eb72934b255b05b543b840",TRUE,FALSE,"569","FILTRADA","2019-11-20T11:07:34.153-0500"
"13678","JHOJANS",13956,17650,"ae85199d47106ef3a73bb6d0af22f3c199da447b318c539b195d70dc49c39473",TRUE,FALSE,"388","FILTRADA","2019-11-20T11:07:04.828-0500"
"13679","ALICIA",13955,17649,"14af0935d95dd911e8842664ba5b57715048aecf08a859584294819dae9b0f7a",TRUE,FALSE,"569","FILTRADA","2019-11-20T10:49:21.702-0500"
"13680","JULIO",13954,17648,"0ce3bce4bfcf43ef51fb8a09de761319e0cb8e3cdfddaddcd56fd430af20cd40",TRUE,FALSE,"569","FILTRADA","2019-11-20T10:48:32.180-0500"
"13681","MARIA",13953,17647,"8a021d567bbb6da173c087271515f48ed8b69c0e1f4758fe9df7ddff02b8e85d",TRUE,FALSE,"389","FILTRADA","2019-11-20T10:38:27.995-0500"
"13682","JHOJANS",13952,17646,"530e84c881f1a471f4153de0a3a7b946b111c4a57b4878d337340a92749e807d",TRUE,FALSE,"388","FILTRADA","2019-11-20T10:36:03.853-0500"
"13683","REYNA",13951,17645,"a83f000de685b2756158cbbe1308e8e2cec04422827c84d74294c1d13d6109d5",TRUE,FALSE,"569","FILTRADA","2019-11-20T10:32:39.456-0500"
"13684","REYNA",13950,17644,"ba11ac1f0415444faf21df76e9401ade417dba17ec04ef8fe988bd6ea673876c",TRUE,FALSE,"569","INICIADA","2019-11-20T10:32:19.088-0500"
"13685","ZENON",13949,17643,"35cb6b8c394028023e0422427f8c97a2995ba70adda55b714dabdd05f9e2a3e0",TRUE,FALSE,"569","FILTRADA","2019-11-20T10:27:12.845-0500"
"13686","JIMMY",13948,17642,"b3cc2130690067d1231c7642a0cc473323c461714d66fbbc7cc4932699c96659",TRUE,FALSE,"578","RECHAZADA","2019-11-20T10:25:17.949-0500"
"13687","MARIA",13947,17641,"7e46bc955f5c249520de29bbf139bac07377a6169cf083453559000c2a2ee605",TRUE,FALSE,"389","FILTRADA","2019-11-20T10:15:42.101-0500"
"13688","EMILIO",13946,17640,"916beb90cfd15a65dcc55c0946506c25da5a290a6247fecfdb7d3feb44ac4237",TRUE,FALSE,"391","FILTRADA","2019-11-20T10:12:37.776-0500"
"13689","MARSHAL",13945,17639,"10201a3b6741d3bcad7d68c04f34f88289c86781b9a0ff29899414b16dae5531",TRUE,FALSE,"407","INICIADA","2019-11-20T10:02:53.779-0500"
"13690","WILBERT",13944,17638,"169aa4205d1424b5654c3a5f3d4fab20430c38098eed9966feb4c7f9ff228da0",TRUE,FALSE,"569","RECHAZADA","2019-11-20T09:55:43.412-0500"
"13691","MIRIAM",13943,17637,"01dd0360d85836658f7542477e04e6da773c9808edb356a95e98e248c1c696de",TRUE,FALSE,"399","RECHAZADA","2019-11-20T09:54:24.916-0500"
"13692","DEMETRIO",13942,17636,"b5ac0c7f9390b9b8a1b0313a37cf2a8f60fbaaeeefe00e76b232c5835f254ed6",TRUE,FALSE,"391","RECHAZADA","2019-11-20T09:48:14.353-0500"
"13693","YOVANI",13941,17635,"c257ff3f4f532486172f59aeb221fcf8831c313e8879b6a93deaf6acce8f3ef6",TRUE,FALSE,"569","FILTRADA","2019-11-20T09:37:08.852-0500"
"13694","ENRIQUE",13940,17634,"2dc40dfcabd8ddd6e3624fc490fa243116583a3e15180eca83e80b90a7a1c11a",TRUE,FALSE,"578","FILTRADA","2019-11-20T09:24:19.795-0500"
"13695","JULIO",13939,17633,"e79ef11ce6900c2e31c5684d9c28522854f54514fc342e40720fc569b8b67a91",TRUE,FALSE,"407","INICIADA","2019-11-20T09:18:27.364-0500"
"13696","JULIO",13938,17632,"f0877de698d45179725ed0045f13cb1b55ecae375862e5789eff94ba75f5de32",TRUE,FALSE,"407","INICIADA","2019-11-20T09:15:47.514-0500"
"13697","OSCAR",13937,17631,"08b1d23f768078601c75bde655b3403e280dc876beec713e084ef7aff36c0f7d",TRUE,FALSE,"399","FILTRADA","2019-11-20T09:15:36.589-0500"
"13698","JULIO",13936,17630,"85dc50cea472856dc0153810f444c3c4334d23603958269ebb6c44936310c8e5",TRUE,FALSE,"407","INICIADA","2019-11-20T09:13:50.005-0500"
"13699","JULIO",13935,17629,"b11671b68ce66de6cb124a1985a188755b95acb51744da3b4e3bca034d7a8ed0",TRUE,FALSE,"407","INICIADA","2019-11-20T09:13:44.367-0500"
"13700","JULIO",13934,17628,"85e97a43b932815fbe269b46bb847e4e4bf5ebff4a9b7c9380b4dfafaf9137a3",TRUE,FALSE,"407","INICIADA","2019-11-20T09:13:38.255-0500"
"13701","JULIO",13933,17627,"b7fdcf448269db73144e6e06a5868c3356ffa87e57f1504f5f223541bd125677",TRUE,FALSE,"407","INICIADA","2019-11-20T09:13:29.134-0500"
"13702","JULIO",13932,17626,"891faa08b99de3a629ffee27a9e56a39f09d112ffc70e3c9a340ea31772af42f",TRUE,FALSE,"407","INICIADA","2019-11-20T09:11:00.110-0500"
"13703","EDITH",13931,17625,"24c0111383bfdf542323f2f2d9f081c5c6122918b45de4c3470207a56955c290",TRUE,FALSE,"389","FILTRADA","2019-11-19T22:57:10.062-0500"
"13704","JOSE",13930,17624,"8c169b433f472ff8559569e838985775a9ba418c895ee32d2c67a235eb9fd33b",TRUE,FALSE,"388","FILTRADA","2019-11-19T19:22:33.015-0500"
"13705","RIGOBERTO",13929,17623,"8c9011e72a84b1b537f4502807e105849d4e07ebe3036014033c67802948b906",TRUE,FALSE,"578","FILTRADA","2019-11-19T18:43:28.773-0500"
"13706","CECILIA",13928,17622,"6166abaa4ee580893f8e334a1f4c620a681b455fb7b0eba9802165b9b8dfd3aa",TRUE,FALSE,"578","FILTRADA","2019-11-19T18:12:02.055-0500"
"13707","LAURA",13927,17621,"23c0a0e51c0fa52dc7e47b61d1a8676ae4e81f80972ec96e9721b7a750ff9906",TRUE,FALSE,"569","FILTRADA","2019-11-19T17:47:41.527-0500"
"13708","HELBERT",13926,17620,"a8f40d6eec8141c7b5e084762f84fe3ac65c75adc4943e49359f98b8611c7a71",TRUE,FALSE,"569","FILTRADA","2019-11-19T17:43:20.199-0500"
"13709","CARMEN",13925,17619,"ca0cb08b0f8f5a7382db5e2ed766d17a14231af76236732c9bf19a268962c7d0",TRUE,FALSE,"391","RECHAZADA","2019-11-19T17:39:08.930-0500"
"13710","FIDEL",13924,17618,"03ee420d7f50762f7a9127ee25cbddb1ce5161d4aa28156c59afb7977ae2823d",TRUE,FALSE,"569","FILTRADA","2019-11-19T17:36:01.821-0500"
"13711","LUZ",13923,17617,"16f49e80f11ef3f4ca5731c3fed604bab14353c0c3bc43914534d33116760b4c",TRUE,FALSE,"391","RECHAZADA","2019-11-19T17:29:08.957-0500"
"13712","JOHN",13922,17616,"27ec2c66b6ae0119e427aa09ad169e16945657f35d5ddfe17484fa387181abe6",TRUE,FALSE,"391","RECHAZADA","2019-11-19T17:27:00.739-0500"
"13713","WALTER",13921,17615,"0f2d98f19b8d9319868ebcc221e9a468a7c97872c661224c50693e7dca500577",TRUE,FALSE,"391","INICIADA","2019-11-19T17:26:17.071-0500"
"13714","MINDY",13920,17614,"8fbec3e72ebc7ae52029b018f16a9ad46e2d4eefecbf8f780cb6a7362af29d1e",TRUE,FALSE,"569","FILTRADA","2019-11-19T17:24:42.763-0500"
"13715","MARCO",13919,17613,"b6c5ad63149c5f0c9c7d7578100616ef4abb0fa378a1e1717581cf1be3cc230c",TRUE,FALSE,"391","RECHAZADA","2019-11-19T17:21:23.579-0500"
"13716","INOCENTA",13918,17612,"441a5cbd3504dd97eb6123a03f52d3d2ff8da4c4927cb7f99e1867db9ad16639",TRUE,FALSE,"391","FILTRADA","2019-11-19T17:21:20.426-0500"
"13717","FRANCO",13917,17611,"7aea6c8c0401b3d0fb93f67f823b8ac15f101383425cf77251078d1800e0c1bb",TRUE,FALSE,"536","FILTRADA","2019-11-19T16:59:07.270-0500"
"13718","YURI",13916,17610,"c879dcdb38d6269e5044575dcd98995d3fb4034c6fa3597916fe67990b5206f8",TRUE,FALSE,"569","RECHAZADA","2019-11-19T16:40:10.581-0500"
"13719","CARLA",13915,17609,"2657c436c5983582d1f49e944ed3f8f261b223c6f086b163219afd14d34f8a87",TRUE,FALSE,"388","FILTRADA","2019-11-19T16:37:36.672-0500"
"13720","VICTORIA",13914,17608,"a331c40e4b92beb186030faea049afd6ec37d897b7ae1387579a6610531834c4",TRUE,FALSE,"578","FILTRADA","2019-11-19T16:35:52.300-0500"
"13721","MAGNO",13913,17607,"dd9900b41993f46c2fe287680f30f8b5ae61271d42e4acfc48d34635ef17269b",TRUE,FALSE,"569","FILTRADA","2019-11-19T16:29:25.655-0500"
"13722","GULYD",13912,17606,"3c93a8c1b3c2872ae5da48d66d8292123a75fa825ff96c87aa3eff5787bcbce7",TRUE,FALSE,"536","DESESTIMADA","2019-11-19T16:24:14.844-0500"
"13723","ROLANDO",13911,17605,"a70c1c4ab43891751d97c586940a4f9f6fa5f96e5eabd32d0af37061c5c59a9e",TRUE,FALSE,"536","DESESTIMADA","2019-11-19T16:17:50.647-0500"
"13724","ROLANDO",13910,17604,"e60438537d2342c5f3aeba87039701db0cf80be28a4f2bc7b89b47759dd4db80",TRUE,FALSE,"536","FILTRADA","2019-11-19T16:14:12.101-0500"
"13725","ROBERT",13909,17603,"84bd89aa1ce28cbbff3b59c677c07b51111c592d6b8cc712d1c357bf4d3d42c2",TRUE,FALSE,"497","ENVIADA","2019-11-19T16:01:25.377-0500"
"13726","EDITH",13908,17602,"3de495c10b6d895c8487b45ca1a47c55eb00b96581a7cd679abbafe0a18696bb",TRUE,FALSE,"578","FILTRADA","2019-11-19T15:54:41.919-0500"
"13727","BRAYAN",13907,17601,"f4f7b5e88c6049082eb595c041576c3e6a19090d4ab48acc46ee383fa6ec48a0",TRUE,FALSE,"542","DESESTIMADA","2019-11-19T15:53:16.541-0500"
"13728","JORGE",13906,17600,"b0b40f5e27bb0a50c17dacbfa2a3aae29338a35e1c9d7b12ec46e2b9354b346e",TRUE,FALSE,"569","FILTRADA","2019-11-19T15:52:18.173-0500"
"13729","pompi",13905,17599,"8095787ca0258537bf1fe322ca7f7da66b77abf0fc365315cbb4facb7dd68ff9",TRUE,FALSE,"399","FILTRADA","2019-11-19T15:49:57.181-0500"
"13730","JHON",13904,17598,"7ea7d3b23fd403db29f54448b4b3b30b656efbffd003dfe202a1520b71f94e93",TRUE,FALSE,"536","RECHAZADA","2019-11-19T15:46:06.854-0500"
"13731","POMPI",13903,17597,"fafeaefd1ade74a7d266c94c9a774e3639c4396c0b3d6fccdcbf74bad2bf1563",TRUE,FALSE,"399","FILTRADA","2019-11-19T15:45:42.502-0500"
"13732","MARIA",13902,17596,"68f26821423fea4417f5f78b845252116ac2a59a2973b0ab1699577e50b6f29b",TRUE,FALSE,"578","FILTRADA","2019-11-19T15:42:16.863-0500"
"13733","JOSIMAR",13901,17595,"8759ba366144fde58a4501dd0f6a53d0d2add242dae69c8f1ccf5e8bc30dacc6",TRUE,FALSE,"542","DESESTIMADA","2019-11-19T15:41:32.274-0500"
"13734","GUSTAVO",13900,17594,"bf38b3c4205734bd744c600a4c4fd4b853efdc016ac4420a2af85e0ef98dbfdd",TRUE,FALSE,"536","DESESTIMADA","2019-11-19T15:39:06.278-0500"
"13735","VIKY",13899,17593,"51b8d1fe148c13b5a40e804b3b223a211caf1da86d5d67d9a649d1e02539aac6",TRUE,FALSE,"497","RECHAZADA","2019-11-19T15:38:41.618-0500"
"13736","MARIA",13898,17592,"5ad64958d419efabffacdf38c1a4d5814341ac66e5f9610908dc70250baaf95b",TRUE,FALSE,"497","DESESTIMADA","2019-11-19T15:35:48.372-0500"
"13737","DIEGO",13897,17591,"c356ff52b5610ba787287eba790ea3d1a8eca67e29303319871ccb92c4caef2d",TRUE,FALSE,"569","INICIADA","2019-11-19T15:35:47.295-0500"
"13738","GABRIEL",13896,17590,"92d43b21b6497cd938228880f161a9972a286c3585ca213191cedd81f4699c97",TRUE,FALSE,"399","FILTRADA","2019-11-19T15:34:01.631-0500"
"13739","MARIA",13895,17589,"df8885ba2cbafc481f6593f54bd4c53732c0f1a7421bf7a879fcc68ee43bf681",TRUE,FALSE,"536","FILTRADA","2019-11-19T15:21:43.440-0500"
"13740","THALIA",13894,17588,"eca95ec8ab17460ef95710e6af64a155d7cbe77e823c3557d46afdb2ec3543fc",TRUE,FALSE,"569","FILTRADA","2019-11-19T15:21:10.139-0500"
"13741","NESTOR",13893,17587,"cdeff619820cef2b69f9e387af68c94cdffff88f1b58b3194f8769fc8bcf1cef",TRUE,FALSE,"391","FILTRADA","2019-11-19T15:16:12.615-0500"
"13742",NA,13892,17586,"45b10e628dc8ee4ba3dd52f80034d4564c3325ce2fa8ba6358c62034585738f9",TRUE,FALSE,"407","INICIADA","2019-11-19T15:15:17.163-0500"
"13743","ROLANDO",13891,17585,"f916970fc640f7ca8983141cfd9547851b6d7d474e6537bbf865f013483f9189",TRUE,FALSE,"569","FILTRADA","2019-11-19T15:11:03.464-0500"
"13744","JHON",13890,17584,"d73ca8a46b3490b777af9632509090c290b298ae01e657f42441ee938842e636",TRUE,FALSE,"536","DESESTIMADA","2019-11-19T15:10:23.397-0500"
"13745","CRISTHIAM",13889,17583,"ba1947b377eed20b680669a94445c6d5151aa1bdc304228240afcded04c259ac",TRUE,FALSE,"536","FILTRADA","2019-11-19T15:10:15.092-0500"
"13746","JORGE",13888,17582,"9b5f36f251722ec260713a431b0cea94fa9b5689b0fc3e0f3fad64d4efd02a91",TRUE,FALSE,"497","FILTRADA","2019-11-19T15:09:39.967-0500"
"13747",NA,13887,17581,"e01e1ce47a8c98cf4ee1c1aab87f7369c92f1ea5e04b43564225480483cef1b2",TRUE,FALSE,"569","INICIADA","2019-11-19T15:06:44.313-0500"
"13748","NESTOR",13886,17580,"1098ede3899af48a3424717bff41daa50c4bab24d1cd4085923475e0b08d4b9a",TRUE,FALSE,"391","FILTRADA","2019-11-19T15:05:49.982-0500"
"13749","RENZO",13885,17579,"92789b6ca902af4c8371e80874af876adad117ade26923e274833fea85cd016c",TRUE,FALSE,"407","INICIADA","2019-11-19T15:04:44.209-0500"
"13750","NESTOR",13884,17578,"99987e071bf6463a49292e7af43dd0c67c26dcaa106824fd38694ffef325902f",TRUE,FALSE,"391","DESESTIMADA","2019-11-19T15:04:26.856-0500"
